INDICATOR,COUNTRY,FREQUENCY,LATEST_ACTUAL_ANNUAL_DATA,OVERLAP,SCALE,METHODOLOGY,METHODOLOGY_NOTES,TIME_PERIOD,value
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2012,3215400000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2013,3227810000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2014,3297920000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2015,3352520000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2016,3429270000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2017,3522320000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2018,3561640000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2019,3597000000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2020,3449530000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2021,3576140000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2022,3625040000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2023,3615470000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2024,3607090000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2025,3605304000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2026,3638536000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2027,3691358000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2028,3735693000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2029,3771317000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2030,3797471000000.0
